,property_price
57459,89000
57460,370000
57461,145000
57462,134000
57463,129000
57464,155000
57465,89900
57466,69000
57467,69800
57468,94000
57469,165000
57470,120000
57471,139000
57472,115000
57473,180000
57474,110000
57475,120000
57476,339500
57477,80000
57478,540000
57479,165000
57480,158000
57481,114000
57482,490000
57483,185105
57484,77000
57485,212000
57486,85000
57487,215000
57488,120000
57489,67000
57490,470000
57491,75000
57492,134900
57493,99900
57494,114500
57495,110000
57496,129500
57497,40000
57498,65000
57499,91000
57500,55000
57501,199000
57502,179000
57503,72000
57504,580000
57505,89000
57506,76000
57507,149000
57508,179000
57509,69649
57510,248000
57511,250000
57512,75000
57513,66000
57514,115000
57515,550000
57516,114000
57517,173000
57518,240000
57519,69000
57520,125000
57521,149000
57522,78000
57523,128000
57524,125000
57525,89000
57526,122000
57527,100000
57528,300000
57529,127000
57530,160000
57531,130000
57532,239900
57533,120000
57534,315000
57535,120000
57536,70000
57537,178500
57538,115000
57539,130000
57540,189000
57541,115000
57542,160000
57543,97000
57544,69000
57545,215000
57546,89000
57547,280000
57548,60000
57549,280000
57550,105000
57551,134000
57552,78000
57553,450000
57554,315000
57555,115000
57556,137000
57557,77500
57558,495000
57559,99000
57560,65000
57561,210000
57562,225000
57563,156000
57564,500000
57565,105000
57566,179000
57567,190000
57568,270000
57569,398000
57570,388000
57571,81500
57572,109000
57573,140000
57574,61000
57575,125000
57576,99500
57577,63000
57578,79500
57579,95000
57580,85000
57581,48999
57582,248000
57583,340000
57584,80000
57585,89500
57586,203853
57587,64000
57588,407000
57589,299900
57590,75000
57591,195000
57592,131509
57593,140000
57594,49900
57595,210000
57596,215000
57597,500000
57598,89000
57599,87000
57600,55000
57601,129000
57602,245000
57603,85000
57604,95000
57605,149000
57606,250000
57607,58000
57608,86000
57609,210000
57610,96000
57611,210000
57612,60000
57613,150000
57614,249000
57615,84900
57616,53000
57617,53000
57618,90000
57619,390000
57620,220000
57621,185000
57622,175000
57623,174900
57624,380000
57625,82900
57626,160000
57627,78000
57628,195000
57629,90000
57630,559000
57631,80000
57632,70000
57633,116000
57634,59080
57635,330000
57636,290000
57637,210000
57638,97500
57639,46400
57640,78000
57641,136000
57642,125000
57643,200000
57644,129000
57645,130000
57646,490000
57647,74500
57648,178000
57649,85000
57650,82000
57651,140000
57652,145000
57653,199999
57654,290000
57655,345000
57656,125000
57657,65000
57658,80000
57659,92400
57660,78534
57661,245000
57662,44000
57663,250000
57664,87000
57665,140000
57666,145000
57667,120000
57668,129000
57669,140000
57670,83000
57671,68000
57672,120000
57673,70000
57674,330000
57675,73000
57676,265000
57677,128000
57678,165000
57679,140000
57680,229000
57681,133000
57682,79000
57683,173000
57684,88000
57685,178000
57686,81500
57687,107000
57688,104900
57689,46950
57690,160000
57691,125000
57692,135000
57693,98000
57694,230000
57695,50000
57696,93050
57697,84500
57698,55000
57699,198000
57700,69900
57701,139000
57702,220000
57703,365000
57704,84000
57705,62000
57706,84000
57707,148000
57708,180000
57709,95000
57710,335000
57711,187000
57712,83000
57713,179900
57714,79500
57715,111395
57716,124000
57717,135000
57718,99000
57719,155000
57720,195000
57721,109000
57722,143900
57723,125000
57724,66500
57725,61000
57726,120000
57727,65000
57728,85000
57729,155000
57730,148000
57731,98000
57732,99000
57733,49900
57734,209000
57735,148000
57736,142000
57737,45000
57738,89000
57739,74000
57740,75000
57741,289000
57742,90000
57743,120000
57744,125000
57745,250000
57746,350000
57747,198000
57748,124500
57749,72000
57750,142000
57751,162000
57752,465000
57753,78000
57754,169000
57755,119000
57756,304000
57757,228000
57758,178000
57759,185000
57760,74000
57761,67000
57762,109000
57763,99800
57764,212000
57765,80000
57766,123000
57767,99000
57768,490000
57769,215000
57770,249000
57771,82000
57772,189000
57773,189000
57774,95000
57775,80028
57776,94000
57777,137500
57778,89000
57779,162000
57780,150000
57781,195000
57782,325000
57783,500000
57784,435000
57785,67500
57786,160000
57787,230000
57788,75000
57789,239000
57790,50000
57791,325000
57792,125000
57793,123500
57794,225000
57795,80000
57796,390000
57797,88000
57798,280000
57799,182000
57800,73000
57801,152000
57802,590000
57803,130000
57804,95000
57805,81000
57806,81900
57807,98000
57808,165000
57809,95950
57810,105000
57811,109900
57812,50000
57813,79000
57814,265000
57815,570000
57816,240000
57817,110000
57818,136000
57819,429000
57820,85000
57821,44900
57822,64900
57823,122000
57824,100000
57825,102497
57826,67000
57827,52684
57828,139000
57829,80000
57830,56000
57831,94000
57832,475000
57833,115000
57834,162000
57835,95000
57836,155000
57837,119900
57838,130000
57839,110000
57840,79000
57841,197400
57842,145000
57843,102900
57844,130000
57845,73000
57846,133000
57847,140000
57848,72000
57849,240000
57850,122825
57851,64990
57852,77000
57853,93000
57854,115000
57855,300000
57856,310000
57857,80000
57858,54900
57859,164900
57860,185000
57861,134000
57862,390000
57863,83000
57864,130000
57865,149000
57866,108000
57867,490000
57868,61000
57869,129000
57870,129000
57871,125000
57872,275000
57873,175000
57874,420000
57875,72000
57876,370000
57877,105000
57878,99900
57879,149000
57880,241600
57881,239000
57882,220000
57883,120000
57884,89000
57885,145500
57886,143000
57887,179000
57888,175000
57889,89000
57890,60000
57891,179000
57892,128000
57893,110000
57894,72000
57895,260000
57896,104200
57897,301800
57898,64000
57899,156000
57900,295000
57901,61500
57902,375000
57903,100000
57904,85000
57905,109000
57906,69000
57907,51000
57908,79900
57909,182000
57910,210000
57911,198000
57912,115000
57913,62000
57914,110000
57915,130000
57916,155470
57917,130000
57918,180000
57919,98000
57920,69900
57921,72000
57922,110000
57923,172166
57924,230000
57925,435000
57926,85000
57927,129900
57928,280000
57929,300000
57930,419900
57931,55000
57932,260000
57933,63000
57934,70000
57935,185000
57936,299000
57937,160000
57938,60000
57939,109500
57940,72000
57941,83000
57942,94000
57943,145000
57944,50000
57945,80704
57946,345000
57947,79900
57948,225000
57949,45000
57950,296261
57951,79000
57952,118000
57953,183393
57954,52000
57955,390000
57956,389190
57957,185000
57958,255000
57959,245000
57960,155000
57961,85000
57962,97000
57963,59900
57964,77000
57965,98700
57966,118000
57967,85000
57968,228000
57969,88000
57970,69900
57971,350000
57972,160000
57973,89000
57974,280000
57975,490000
57976,350000
57977,211000
57978,63000
57979,110000
57980,149000
57981,119000
57982,35000
57983,69000
57984,470000
57985,165000
57986,72000
57987,445000
57988,159000
57989,70000
57990,107900
57991,155000
57992,277300
57993,79500
57994,52000
57995,180000
57996,300000
57997,119900
57998,145924
57999,250000
58000,132000
58001,105000
58002,69000
58003,210000
58004,51600
58005,135000
58006,99500
58007,78000
58008,170000
58009,190000
58010,230000
58011,180000
58012,295000
58013,580000
58014,129000
58015,210000
58016,94600
58017,255000
58018,348000
58019,145000
58020,450000
58021,125000
58022,45000
58023,98000
58024,65000
58025,395000
58026,78000
58027,350000
58028,200000
58029,182000
58030,105000
58031,110000
58032,146800
58033,45000
58034,95000
58035,61900
58036,70000
58037,110000
58038,40500
58039,340000
58040,275000
58041,159000
58042,65000
58043,189000
58044,81000
58045,95000
58046,79900
58047,125000
58048,265000
58049,345000
58050,64900
58051,210000
58052,97117
58053,550000
58054,132700
58055,395000
58056,94500
58057,84731
58058,124000
58059,175000
58060,167000
58061,110000
58062,169000
58063,110000
58064,98500
58065,198000
58066,89900
58067,95000
58068,69300
58069,390000
58070,84900
58071,246000
58072,165000
58073,255000
58074,132900
58075,65000
58076,165000
58077,580000
58078,120485
58079,65000
58080,140000
58081,189900
58082,190000
58083,344900
58084,137000
58085,90000
58086,129000
58087,84000
58088,86000
58089,95085
58090,105000
58091,128000
58092,197000
58093,39900
58094,115000
58095,92000
58096,134000
58097,78000
58098,100000
58099,470000
58100,140000
58101,200000
58102,99000
58103,130000
58104,279000
58105,269800
58106,179900
58107,120000
58108,250000
58109,173000
58110,129775
58111,82000
58112,98000
58113,350000
58114,90000
58115,114000
58116,65000
58117,273900
58118,60000
58119,84500
58120,115000
58121,529000
58122,140000
58123,130000
58124,298000
58125,199000
58126,229000
58127,230000
58128,130000
58129,69000
58130,69000
58131,49900
58132,75000
58133,275000
58134,108000
58135,525000
58136,130000
58137,115000
58138,218000
58139,415000
58140,129000
58141,73000
58142,85000
58143,125000
58144,58000
58145,110000
58146,65000
58147,139900
58148,130000
58149,340000
58150,135000
58151,99000
58152,185000
58153,89500
58154,115900
58155,63750
58156,110000
58157,113000
58158,64000
58159,72000
58160,64000
58161,219000
58162,120000
58163,75500
58164,549000
58165,69000
58166,119000
58167,129000
58168,95203
58169,109000
58170,88000
58171,64000
58172,420000
58173,58000
58174,550000
58175,160000
58176,117779
58177,72000
58178,89000
58179,180000
58180,550000
58181,162291
58182,120000
58183,55000
58184,95000
58185,165000
58186,89900
58187,90000
58188,70000
58189,135000
58190,64000
58191,245000
58192,110000
58193,119000
58194,245000
58195,73000
58196,88900
58197,135500
58198,109000
58199,155000
58200,145000
58201,230000
58202,95000
58203,463000
58204,109000
58205,105000
58206,120000
58207,165500
58208,85000
58209,39000
58210,218000
58211,120000
58212,60032
58213,115000
58214,390000
58215,46000
58216,165000
58217,84000
58218,130000
58219,183000
58220,50000
58221,135000
58222,490000
58223,199000
58224,70000
58225,118000
58226,135000
58227,169000
58228,245000
58229,192900
58230,123500
58231,124000
58232,105000
58233,75000
58234,175000
58235,490000
58236,219000
58237,83000
58238,115000
58239,85000
58240,120000
58241,450000
58242,189000
58243,48000
58244,375000
58245,89700
58246,275000
58247,395000
58248,200000
58249,239000
58250,135000
58251,109000
58252,379000
58253,110000
58254,65800
58255,75000
58256,72000
58257,110000
58258,229900
58259,125000
58260,489000
58261,195000
58262,149000
58263,70000
58264,108500
58265,60000
58266,38380
58267,89000
58268,160000
58269,85000
58270,190000
58271,75000
58272,110000
58273,85000
58274,33000
58275,220000
58276,105000
58277,175000
58278,155000
58279,393000
58280,119000
58281,198000
58282,134000
58283,79200
58284,62000
58285,275000
58286,450000
58287,232000
58288,320000
58289,399000
58290,58500
58291,82504
58292,159000
58293,72000
58294,260000
58295,75000
58296,397800
58297,135000
58298,40000
58299,98000
58300,140000
58301,190000
58302,125000
58303,115000
58304,83000
58305,330000
58306,149000
58307,109000
58308,94900
58309,420000
58310,92000
58311,498000
58312,87000
58313,160000
58314,196000
58315,239000
58316,277000
58317,135000
58318,530000
58319,57000
58320,160000
58321,118000
58322,84900
58323,96083
58324,275000
58325,175000
58326,560000
58327,114000
58328,425000
58329,255000
58330,338000
58331,79000
58332,69900
58333,180000
58334,415000
58335,180000
58336,89000
58337,137500
58338,149000
58339,290000
58340,89500
58341,80000
58342,105000
58343,117000
58344,189000
58345,78000
58346,94000
58347,419000
58348,175000
58349,115000
58350,170000
58351,105000
58352,266500
58353,55000
58354,189000
58355,350000
58356,155000
58357,50000
58358,124500
58359,112000
58360,138000
58361,118513
58362,445000
58363,65000
58364,112000
58365,88000
58366,54000
58367,79000
58368,309000
58369,235000
58370,120000
58371,150000
58372,315000
58373,185000
58374,78000
58375,89000
58376,105000
58377,100000
58378,249000
58379,140000
58380,325000
58381,69000
58382,139900
58383,85000
58384,84000
58385,63000
58386,97700
58387,211000
58388,97000
58389,340000
58390,50000
58391,72500
58392,88000
58393,189000
58394,150000
58395,163000
58396,63000
58397,499000
58398,130000
58399,67000
58400,130000
58401,232000
58402,330000
58403,124900
58404,160000
58405,190000
58406,107400
58407,92950
58408,89900
58409,82000
58410,155000
58411,54900
58412,155000
58413,87000
58414,105000
58415,81000
58416,228000
58417,75000
58418,189000
58419,179999
58420,330000
58421,188800
58422,109000
58423,120000
58424,95000
58425,32500
58426,104000
58427,90000
58428,160000
58429,148000
58430,121000
58431,92000
58432,79900
58433,82000
58434,232000
58435,82000
58436,52000
58437,184900
58438,179800
58439,153000
58440,120000
58441,90000
58442,78500
58443,110000
58444,149000
58445,68000
58446,155000
58447,77500
58448,115000
58449,68300
58450,345000
58451,115500
58452,99900
58453,164900
58454,160000
58455,235000
58456,150000
58457,189000
58458,69000
58459,200000
58460,125000
58461,55928
58462,79000
58463,540000
58464,170000
58465,120000
58466,120000
58467,100000
58468,220000
58469,198000
58470,109000
58471,95000
58472,137000
58473,190000
58474,129000
58475,78000
58476,217000
58477,79800
58478,340000
58479,164900
58480,90000
58481,329000
58482,95000
58483,448000
58484,139000
58485,131000
58486,87000
58487,270000
58488,88000
58489,80000
58490,76500
58491,210000
58492,64590
58493,80000
58494,125000
58495,84900
58496,220000
58497,130000
58498,54000
58499,295000
58500,144500
58501,89900
58502,130000
58503,169900
58504,250000
58505,83000
58506,69000
58507,120000
58508,193000
58509,270000
58510,245000
58511,110000
58512,48000
58513,155000
58514,174900
58515,360000
58516,114000
58517,71000
58518,205000
58519,145000
58520,144000
58521,114000
58522,170000
58523,159900
58524,93000
58525,64000
58526,219000
58527,186186
58528,122500
58529,83000
58530,85000
58531,69000
58532,115000
58533,92500
58534,115000
58535,75000
58536,172000
58537,352000
58538,75000
58539,182000
58540,89000
58541,140000
58542,190000
58543,230000
58544,145000
58545,190000
58546,82000
58547,395000
58548,82000
58549,135000
58550,89000
58551,460000
58552,88935
58553,87000
58554,82000
58555,95000
58556,79000
58557,79000
58558,270000
58559,79800
58560,87863
58561,115000
58562,58000
58563,169900
58564,130000
58565,90000
58566,360000
58567,139900
58568,132600
58569,129000
58570,288000
58571,110000
58572,75000
58573,84900
58574,137280
58575,104000
58576,161000
58577,112000
58578,185000
58579,67000
58580,228000
58581,55000
58582,214500
58583,116800
58584,111759
58585,65000
58586,180000
58587,280000
58588,450000
58589,380000
58590,155000
58591,240000
58592,156400
58593,265000
58594,75000
58595,330000
58596,250000
58597,118000
58598,145000
58599,99000
58600,89000
58601,80000
58602,93410
58603,84000
58604,67000
58605,185000
58606,145000
58607,250000
58608,380000
58609,120000
58610,87000
58611,350000
58612,105000
58613,580000
58614,70000
58615,109000
58616,114000
58617,75000
58618,229900
58619,149000
58620,79000
58621,95000
58622,98000
58623,72500
58624,94500
58625,107500
58626,340000
58627,278000
58628,99900
58629,469000
58630,75000
58631,95000
58632,239000
58633,108000
58634,59500
58635,65000
58636,44000
58637,267700
58638,324000
58639,122500
58640,75000
58641,106000
58642,410000
58643,140000
58644,90000
58645,148000
58646,150000
58647,75000
58648,309900
58649,134500
58650,160000
58651,500000
58652,125000
58653,180000
58654,110000
58655,277500
58656,384900
58657,336000
58658,211000
58659,120000
58660,80500
58661,91000
58662,90000
58663,185000
58664,155000
58665,99000
58666,280000
58667,170000
58668,139000
58669,79500
58670,83000
58671,180000
58672,250000
58673,229900
58674,200000
58675,138000
58676,150000
58677,265000
58678,86000
58679,95000
58680,169000
58681,91300
