,tipo_precio
17100,medio
194294,medio
256039,medio
106369,medio
343792,bajo
353171,alto
312680,medio
460075,medio
316990,bajo
377019,medio
182142,alto
321815,medio
12697,medio
48036,alto
421925,bajo
23170,bajo
113458,alto
173672,medio
74654,bajo
451275,alto
186298,alto
381204,alto
398785,alto
117460,bajo
336242,alto
398885,bajo
99393,medio
233282,bajo
98448,bajo
338137,medio
370280,alto
292034,medio
176843,bajo
138093,bajo
365493,alto
304672,medio
89106,alto
337725,alto
329836,alto
48152,medio
286258,bajo
317950,alto
442076,medio
35776,bajo
434470,medio
310122,alto
432471,bajo
268375,medio
217415,medio
224948,bajo
187863,medio
170489,medio
422127,alto
161947,alto
270424,alto
203007,bajo
33033,medio
16724,medio
147617,alto
456152,medio
425648,bajo
297278,bajo
22777,medio
40587,medio
160977,bajo
325889,bajo
404530,medio
126676,medio
215574,medio
243951,medio
47034,bajo
150663,alto
337750,alto
290711,bajo
167228,alto
261997,alto
26274,bajo
356833,medio
355410,medio
293054,medio
114348,alto
158126,bajo
115428,bajo
19539,bajo
304704,medio
261357,medio
436514,alto
295941,alto
27850,alto
17792,alto
382413,alto
406597,alto
172342,medio
3968,medio
347459,medio
293014,bajo
24269,medio
300958,alto
204277,bajo
397699,alto
189977,alto
126758,medio
96244,medio
446082,alto
377364,medio
408480,medio
197144,bajo
443071,alto
316300,bajo
208916,bajo
385686,alto
331580,alto
96241,bajo
167974,alto
319311,medio
408078,alto
106084,bajo
15935,bajo
18481,medio
141802,medio
388722,medio
295585,medio
74706,medio
77735,alto
295160,bajo
301723,bajo
105121,alto
316929,medio
58446,bajo
431950,medio
62226,bajo
28915,medio
254653,alto
267329,bajo
202820,medio
176534,bajo
393374,medio
229228,bajo
74941,alto
428034,bajo
234015,bajo
453244,bajo
436961,medio
369225,bajo
233460,alto
257150,alto
373738,medio
26723,bajo
362478,alto
441199,bajo
207301,medio
128807,alto
313249,alto
227541,medio
398999,bajo
4811,medio
439036,alto
111931,alto
149970,bajo
351823,alto
114923,alto
2511,bajo
297067,alto
133090,alto
211098,alto
41711,medio
121158,bajo
104023,alto
304362,alto
93254,alto
4938,alto
76460,medio
434281,alto
192549,bajo
72346,alto
28998,bajo
123868,medio
327816,bajo
149546,bajo
217554,alto
393725,bajo
105133,medio
221140,alto
53434,bajo
85285,alto
168074,alto
127695,bajo
271975,bajo
216739,alto
393413,bajo
36908,bajo
101032,bajo
397032,medio
308625,medio
105435,medio
182200,medio
288917,alto
274388,medio
256282,alto
377465,alto
160176,alto
212480,alto
314742,bajo
289,medio
160114,alto
121791,medio
141035,bajo
84135,alto
99449,alto
240868,alto
297973,alto
54978,alto
56857,medio
352451,medio
382299,bajo
206096,medio
409645,alto
280348,medio
72446,medio
452729,medio
37359,bajo
31983,bajo
126830,bajo
390452,bajo
451184,bajo
216468,alto
183793,bajo
118053,bajo
333831,bajo
291018,bajo
317953,alto
46791,alto
354401,bajo
222139,alto
115559,alto
41842,alto
101405,bajo
97713,medio
191631,alto
43843,medio
62235,alto
240125,medio
321245,bajo
64715,bajo
53401,alto
456255,medio
316920,medio
19868,alto
299809,alto
248107,alto
393778,bajo
254846,medio
98954,bajo
217467,medio
257064,medio
246565,alto
357079,bajo
44026,alto
79549,bajo
413707,alto
437931,alto
235482,alto
453009,medio
151435,bajo
215583,medio
400597,bajo
257015,medio
402160,bajo
225148,medio
54014,bajo
77678,alto
170358,medio
195312,medio
458279,medio
43018,alto
213665,bajo
77707,bajo
423647,alto
75903,bajo
133639,alto
364817,medio
96753,bajo
81762,bajo
160384,medio
41960,alto
196288,medio
229309,medio
108558,medio
111067,alto
184136,alto
212642,medio
448299,bajo
64695,bajo
212954,alto
215518,alto
139131,medio
58429,medio
6317,medio
343931,medio
387642,bajo
241338,medio
54052,alto
45907,medio
70277,medio
299227,bajo
228884,medio
163928,medio
452762,alto
12138,medio
422566,bajo
126419,alto
328247,medio
452715,medio
229513,bajo
267999,alto
137473,alto
17080,alto
2373,bajo
360329,bajo
64448,medio
104025,alto
178358,bajo
74663,medio
317281,bajo
135459,medio
269823,bajo
308015,medio
120853,alto
370020,alto
73700,medio
63869,bajo
75848,bajo
319174,medio
422457,bajo
356551,medio
272783,alto
300262,bajo
16798,alto
269722,alto
406996,medio
398887,alto
96771,alto
59960,alto
383568,medio
108427,bajo
37201,medio
23459,bajo
104345,bajo
113421,medio
233527,alto
96651,alto
120442,alto
194471,medio
300634,alto
184093,alto
89417,bajo
224249,medio
162023,alto
266717,alto
456831,bajo
409675,alto
449679,medio
65224,bajo
439141,bajo
145933,bajo
204719,medio
372595,bajo
233395,bajo
178033,medio
332154,medio
3023,bajo
297224,bajo
168262,bajo
412393,alto
366574,medio
263894,medio
342021,alto
454911,alto
281721,bajo
79248,alto
28877,bajo
385838,alto
179701,alto
436966,alto
42459,medio
430753,bajo
6402,alto
217690,bajo
48214,medio
201856,bajo
332543,medio
203019,medio
178168,medio
369381,bajo
373932,bajo
434453,bajo
168021,bajo
222076,medio
429121,medio
181739,alto
399061,medio
293426,medio
256062,bajo
38641,medio
76453,medio
65229,bajo
196207,alto
104008,bajo
256236,medio
162007,bajo
187687,medio
140189,alto
131651,alto
127305,bajo
2378,alto
220204,medio
337584,alto
130052,medio
449779,medio
17204,medio
114683,medio
153464,bajo
424836,bajo
434595,alto
224363,medio
92915,bajo
358814,medio
287311,alto
137835,alto
401571,alto
21044,bajo
101207,medio
18968,bajo
289336,alto
254708,medio
16807,alto
48195,alto
393120,bajo
254637,medio
204152,bajo
39373,medio
284616,alto
56221,medio
61951,bajo
61812,bajo
272811,alto
384509,bajo
200551,alto
62911,alto
444456,bajo
50828,bajo
426985,bajo
5963,bajo
122379,bajo
445316,bajo
75429,medio
77586,alto
392690,bajo
31126,alto
273758,bajo
425475,bajo
178155,alto
72295,medio
340032,bajo
423481,alto
233054,bajo
240312,bajo
7273,medio
238504,medio
143379,bajo
362674,bajo
398732,medio
41089,medio
331560,alto
38433,bajo
398577,alto
431389,medio
442726,alto
433792,alto
323065,alto
378418,bajo
173762,alto
177729,alto
92056,medio
20601,medio
228841,medio
17967,medio
459817,bajo
383696,bajo
428940,bajo
125194,medio
192097,alto
86135,medio
329019,bajo
424788,alto
108512,alto
396883,bajo
59096,bajo
89732,medio
443899,bajo
38147,alto
86607,medio
120881,bajo
23027,alto
338434,bajo
162222,alto
355026,bajo
344013,alto
173759,medio
170329,bajo
158822,medio
273590,bajo
31102,medio
342511,bajo
373930,alto
114170,bajo
167124,bajo
378551,bajo
343323,alto
248520,medio
134816,bajo
360176,alto
207177,medio
343967,medio
346868,bajo
211263,alto
63845,alto
111081,alto
133283,medio
42445,bajo
168533,alto
312611,bajo
205152,medio
244555,medio
310080,bajo
126745,bajo
137746,alto
454853,medio
450315,medio
11118,bajo
330895,medio
50931,medio
220493,alto
318074,bajo
22775,medio
384321,medio
328495,medio
5376,bajo
310496,medio
201061,medio
107036,medio
383718,bajo
183670,bajo
135317,bajo
90915,bajo
251281,medio
398559,alto
100152,bajo
329853,bajo
233909,bajo
385863,alto
438102,bajo
41375,alto
39414,medio
188151,medio
297867,alto
216881,medio
115179,medio
131302,medio
233784,alto
385553,alto
314767,medio
101168,medio
228938,medio
436455,alto
6281,bajo
273928,alto
92845,medio
25690,medio
115150,bajo
162542,bajo
398739,bajo
261157,bajo
377346,alto
383543,alto
406261,alto
256153,alto
10474,bajo
433819,alto
404771,medio
337336,alto
181974,alto
332204,bajo
46780,medio
106615,bajo
68731,bajo
382403,alto
70598,bajo
384519,bajo
128727,bajo
80935,medio
311703,medio
281305,bajo
164177,medio
184271,bajo
355837,alto
25902,bajo
392397,bajo
1170,medio
353240,medio
188478,alto
284373,bajo
96269,medio
281154,medio
440960,alto
52650,bajo
310812,medio
133794,bajo
213858,alto
246402,bajo
200867,bajo
46789,alto
191639,alto
329988,bajo
360442,bajo
33055,medio
9967,alto
167634,alto
323822,bajo
400182,bajo
403382,medio
199140,alto
384844,bajo
333370,bajo
328184,bajo
115564,alto
135339,alto
147759,alto
157741,medio
23571,alto
17069,alto
130227,medio
428883,alto
89674,bajo
452237,medio
34815,alto
105118,alto
66835,medio
147574,medio
189009,bajo
58056,bajo
66802,medio
196235,alto
403025,medio
267864,medio
89099,medio
310121,alto
367445,bajo
297870,alto
225610,bajo
232825,medio
316895,medio
385724,medio
23242,medio
6337,alto
242305,bajo
456132,bajo
290520,bajo
68910,medio
322690,bajo
53440,alto
430506,bajo
227853,medio
246401,bajo
78295,medio
236985,medio
180514,alto
227912,medio
316896,medio
248585,bajo
386894,medio
458459,alto
57957,medio
114914,alto
310354,alto
381395,alto
199143,medio
241345,bajo
449547,medio
437636,medio
216880,medio
171283,medio
60236,medio
336298,bajo
350000,medio
430320,medio
316867,bajo
459712,alto
171600,medio
35343,medio
99353,bajo
438562,alto
176043,alto
20864,medio
449680,medio
237356,bajo
223556,medio
201699,medio
349910,medio
277718,medio
393599,medio
266522,bajo
342031,alto
441202,alto
186538,bajo
259594,medio
59308,medio
431233,bajo
206687,bajo
449810,bajo
264183,medio
163866,medio
167267,bajo
400120,medio
56778,bajo
12157,medio
131293,medio
109232,bajo
346946,medio
203178,medio
296539,bajo
362575,medio
270856,medio
260349,alto
387689,bajo
229609,medio
70126,alto
358694,alto
126441,alto
288853,alto
337587,alto
254716,medio
65500,medio
376495,bajo
76467,medio
187786,alto
77322,bajo
274393,alto
2728,medio
314740,bajo
208364,medio
452332,medio
262318,alto
183437,medio
121281,medio
432194,bajo
57380,bajo
146396,bajo
330141,alto
68269,alto
150624,alto
149350,alto
424811,bajo
428465,alto
390208,alto
202760,bajo
136217,bajo
100760,bajo
145664,bajo
244658,medio
148040,medio
386710,bajo
371580,medio
116342,bajo
246485,medio
254246,alto
137075,alto
247174,alto
425390,alto
354732,bajo
197446,medio
452556,bajo
389838,alto
324175,bajo
41532,alto
75730,bajo
15365,bajo
384661,medio
422442,alto
405040,alto
114339,medio
382896,medio
419020,medio
307746,alto
454902,alto
54425,bajo
450371,alto
35516,alto
266149,medio
34636,bajo
206425,bajo
221105,bajo
206503,alto
434491,alto
272732,bajo
2925,medio
23573,medio
68442,medio
227900,bajo
303285,medio
434574,medio
237002,bajo
399860,alto
288927,alto
68930,bajo
164262,medio
285645,bajo
257805,bajo
139739,alto
310520,medio
301466,bajo
222138,alto
216504,alto
287538,medio
392463,alto
424131,bajo
195259,alto
408646,medio
26219,medio
446420,medio
233769,bajo
17304,alto
144307,bajo
399815,bajo
2368,alto
432130,medio
306055,medio
321164,alto
121273,alto
428823,bajo
127210,alto
254418,bajo
399574,bajo
61142,bajo
454773,bajo
281131,bajo
331558,medio
182419,medio
183357,medio
6460,alto
261665,bajo
453112,medio
12750,alto
431957,bajo
447609,alto
427003,alto
183882,bajo
107701,bajo
282321,medio
398478,medio
95082,bajo
87909,bajo
436685,bajo
122062,bajo
376492,alto
318126,bajo
384535,alto
238927,medio
149544,alto
82422,bajo
372896,bajo
28879,bajo
212360,medio
429757,bajo
369303,medio
332510,medio
409919,alto
196228,bajo
31333,medio
187672,bajo
178470,alto
48106,alto
287592,bajo
398826,medio
399800,medio
242984,alto
350809,medio
9852,bajo
94791,medio
131614,alto
156208,medio
2521,alto
431388,alto
299740,alto
92888,bajo
251714,medio
17736,medio
204929,medio
333958,bajo
222929,bajo
264353,medio
10449,bajo
139193,alto
428379,bajo
265211,bajo
200527,medio
246817,medio
445548,bajo
127232,bajo
336149,medio
372897,medio
426113,alto
241670,bajo
254372,medio
96562,alto
445299,alto
304060,alto
340895,bajo
386725,medio
304424,medio
365460,alto
73868,alto
23243,bajo
43279,bajo
40669,medio
129704,bajo
373959,bajo
13460,alto
313342,alto
456803,bajo
158592,bajo
438004,medio
281123,medio
2280,bajo
334326,medio
145932,bajo
427090,alto
147418,alto
71316,alto
39389,alto
119287,alto
136929,alto
233003,alto
403301,medio
328170,alto
213036,medio
333369,bajo
372617,medio
191737,medio
356836,medio
359927,medio
138169,bajo
65410,alto
33242,alto
317214,bajo
397358,bajo
304209,alto
206085,medio
403616,bajo
1142,bajo
99269,bajo
183486,alto
442009,medio
178138,medio
367022,alto
377968,bajo
6081,bajo
92861,bajo
442360,alto
187792,medio
217097,alto
103786,alto
72533,medio
328700,bajo
449723,medio
283359,bajo
167268,medio
454508,medio
221126,bajo
96774,medio
343624,alto
187341,bajo
266552,alto
45231,medio
168231,medio
386994,alto
269936,alto
243944,alto
358920,medio
455406,bajo
404461,bajo
420335,bajo
16933,alto
328077,medio
427550,bajo
439740,medio
202763,alto
52597,bajo
427103,alto
151743,bajo
224301,alto
30505,medio
387614,bajo
310572,bajo
200536,medio
441001,alto
62444,medio
162404,alto
397604,alto
383050,bajo
295743,medio
92898,bajo
310589,alto
113467,medio
76910,medio
75417,alto
204726,medio
310079,alto
123134,bajo
360455,medio
148257,bajo
209339,medio
220505,alto
419024,bajo
295620,alto
438089,bajo
281341,alto
361776,alto
453094,bajo
269046,alto
38647,bajo
411935,medio
444414,bajo
160186,alto
137183,alto
150467,medio
206071,bajo
256184,alto
190209,bajo
51043,alto
300609,bajo
456212,bajo
432178,bajo
223903,alto
209173,alto
456313,medio
238101,bajo
248300,medio
443065,medio
316292,alto
251239,medio
116332,alto
297765,bajo
272277,bajo
400560,medio
406491,bajo
10293,medio
20613,alto
39879,medio
247112,alto
260212,bajo
236850,alto
7485,alto
131218,medio
284566,medio
254570,bajo
257085,alto
281424,medio
317298,bajo
161900,bajo
210309,medio
31136,medio
147821,alto
121533,bajo
287111,bajo
408715,bajo
312008,bajo
37502,bajo
336482,bajo
180050,medio
80504,alto
199240,alto
65520,alto
453247,medio
96653,bajo
423401,alto
13321,alto
428361,bajo
74306,medio
226537,bajo
147687,bajo
161897,medio
438044,alto
428548,medio
167627,bajo
382612,bajo
167959,alto
16940,alto
322790,alto
402166,bajo
10279,bajo
386529,alto
188868,medio
326375,alto
347811,bajo
310126,alto
42262,bajo
302623,bajo
325914,alto
10617,bajo
199993,bajo
137687,alto
54589,bajo
436714,alto
155922,bajo
81840,alto
76819,alto
299027,bajo
190707,bajo
129669,bajo
409242,alto
182191,bajo
3851,alto
103845,bajo
123584,alto
316195,bajo
455190,alto
162081,medio
303360,medio
381414,medio
455237,alto
113490,alto
460067,medio
107646,medio
104399,bajo
100994,medio
428006,medio
297242,bajo
217852,bajo
74522,bajo
268781,alto
61961,alto
218525,bajo
293387,alto
372621,alto
437742,alto
89582,alto
115225,medio
450040,bajo
425708,bajo
155756,alto
361556,medio
362705,medio
43916,alto
302099,bajo
341802,medio
310335,medio
123249,medio
244732,bajo
129747,bajo
127128,bajo
431368,bajo
77718,bajo
217449,bajo
355571,alto
262114,alto
59934,alto
86717,bajo
150611,alto
343642,alto
12115,medio
454811,medio
402836,alto
302907,alto
199644,alto
364827,medio
352720,medio
45409,medio
108482,medio
58635,bajo
399079,medio
215218,medio
209520,bajo
54253,medio
327445,medio
210394,alto
277375,medio
352724,medio
290831,medio
247026,medio
218514,bajo
154497,alto
173162,bajo
408441,bajo
179155,bajo
15834,bajo
61995,medio
127728,medio
414662,alto
432068,alto
339469,medio
306395,medio
174508,bajo
187787,bajo
446056,alto
212647,medio
5371,medio
422285,alto
324620,alto
398994,bajo
173874,medio
336109,medio
59772,medio
29045,bajo
89097,alto
174547,medio
362137,alto
371577,bajo
280013,medio
241000,alto
9952,alto
452660,medio
117359,bajo
199889,bajo
454760,bajo
6352,medio
250576,medio
425925,bajo
385744,medio
391703,bajo
241472,medio
282212,medio
428639,bajo
404693,alto
285282,medio
155579,medio
408047,medio
19888,medio
210245,alto
300794,alto
58751,bajo
45234,medio
3841,alto
137118,alto
168135,medio
56317,bajo
452748,bajo
105817,bajo
276017,bajo
61092,bajo
355431,alto
41958,alto
377897,alto
33020,bajo
114811,alto
133527,alto
28822,alto
188761,bajo
323148,bajo
384429,medio
279150,alto
262719,alto
175985,alto
254922,medio
224378,alto
244647,medio
189622,medio
93194,bajo
301004,alto
445056,alto
319922,medio
193566,alto
312697,bajo
349414,alto
423852,medio
62449,alto
306393,medio
129612,medio
155546,medio
297221,bajo
412412,alto
270073,bajo
217958,alto
202807,alto
42320,bajo
378524,medio
95255,medio
94788,medio
73613,medio
199977,alto
114344,medio
210771,medio
402144,bajo
126391,alto
31144,medio
178407,bajo
324390,bajo
196507,alto
114824,alto
108674,alto
168098,alto
361824,alto
362550,bajo
293370,alto
233358,alto
293147,alto
272361,medio
81842,medio
156989,bajo
324322,alto
45228,alto
136267,medio
234137,alto
105416,alto
270530,bajo
143181,medio
139593,medio
30368,alto
384735,bajo
243521,medio
84061,bajo
316047,bajo
433741,medio
79444,medio
295595,medio
208625,bajo
79265,bajo
310319,medio
254753,medio
406782,alto
60259,bajo
347518,alto
246394,alto
394125,bajo
336123,alto
115635,bajo
226313,alto
208624,bajo
172651,medio
226355,medio
304221,alto
217178,bajo
304759,bajo
244789,alto
133194,alto
282828,medio
199928,bajo
123604,medio
312389,medio
445490,alto
393607,medio
188806,medio
384650,alto
150970,medio
112328,medio
304048,bajo
72261,medio
151951,alto
93493,bajo
322737,alto
326719,alto
267031,medio
428622,medio
27453,medio
188931,bajo
192879,medio
124880,bajo
152421,alto
203095,alto
420432,medio
434326,bajo
244788,medio
290456,medio
369486,medio
60124,medio
72225,bajo
59763,medio
241073,bajo
209844,bajo
22822,alto
9958,medio
352867,alto
25692,medio
233788,medio
279056,bajo
66177,medio
56891,bajo
246582,alto
289275,bajo
136252,bajo
27470,medio
127814,medio
186778,alto
178144,alto
281002,alto
275659,alto
83656,medio
193415,bajo
147798,medio
180788,bajo
133469,medio
21192,medio
70236,bajo
424132,bajo
10865,medio
377816,bajo
193455,alto
262120,alto
203316,bajo
137132,alto
158004,alto
60939,medio
178061,bajo
15591,alto
389006,bajo
67963,alto
158283,alto
201907,alto
372128,bajo
43917,medio
289117,alto
181803,alto
106931,medio
371233,bajo
344036,alto
397321,alto
174524,alto
221493,bajo
12625,alto
433730,bajo
361892,alto
65589,alto
38114,alto
341694,alto
4848,alto
234281,alto
100818,alto
17068,medio
26385,medio
69326,medio
48165,bajo
293113,alto
186363,medio
257392,bajo
53400,alto
176257,bajo
285686,bajo
56220,alto
35247,medio
105670,alto
370082,alto
121777,bajo
286129,medio
316177,medio
185445,bajo
304855,medio
228170,bajo
4856,alto
137181,alto
282137,medio
58610,medio
186203,bajo
50455,medio
443777,alto
238646,medio
161953,medio
437739,alto
80934,medio
374009,alto
384837,alto
377978,alto
206895,bajo
458238,bajo
202987,medio
114758,alto
82420,alto
20646,alto
440698,medio
122436,medio
80616,bajo
171335,alto
34735,bajo
451272,medio
115294,medio
152080,medio
172814,alto
432124,alto
221214,bajo
398291,medio
246956,medio
232917,alto
304033,alto
241554,bajo
354139,alto
400149,bajo
134969,alto
221514,alto
60685,alto
273571,alto
159635,bajo
3882,alto
25606,bajo
286262,bajo
325950,bajo
168167,bajo
7520,bajo
218965,bajo
