,latitud,longitud,barrio,property_type,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_price
239942,-34.5975769738,-58.4192732847,Palermo,departamento,3,2,63,58,168000
57,-34.620748,-58.4120041,Boedo,departamento,3,2,59,55,185000
26551,-34.5709988228,-58.5080868784,Villa Pueyrredón,departamento,3,2,60,60,95000
11188,-34.6095048,-58.5142095,Villa Devoto,departamento,3,2,173,73,158000
92764,-34.6112124,-58.4028512,Balvanera,departamento,3,2,83,64,120000
204817,-34.6305176,-58.3786653,Barracas,departamento,2,1,41,36,74550
338128,-34.5966225,-58.4364739,Villa Crespo,departamento,3,3,100,85,190000
361906,-34.5728167,-58.4229098,Palermo,departamento,3,2,105,96,470000
272336,-34.5970433,-58.4103166,Barrio Norte,departamento,3,2,89,74,130000
195263,-34.554356,-58.458076,Belgrano,departamento,2,1,60,50,164800
110731,-34.5981363,-58.3841423,Retiro,departamento,4,3,200,200,550000
141836,-34.5923638267,-58.3782950619,Retiro,departamento,4,4,167,167,495000
397770,-34.5803432,-58.413156,Palermo,departamento,2,1,75,75,330000
291905,-34.5973285,-58.3971309,Barrio Norte,departamento,4,3,120,97,228000
73904,-34.589668,-58.510077,Villa Devoto,ph,3,2,48,40,75000
453840,-34.6320638,-58.4987104,Villa Luro,ph,3,2,86,61,119900
279179,-34.6035979,-58.4178766,Villa Crespo,departamento,3,2,72,72,137000
455029,-34.6196972,-58.3826822,Constitución,departamento,1,1,42,38,89800
167317,-34.5732816,-58.4412621,Palermo,departamento,1,1,77,66,89658
243609,-34.6218351,-58.3713942,San Telmo,ph,3,2,72,66,135000
188287,-34.5399463,-58.4687041,Nuñez,departamento,3,2,64,60,161000
150399,-34.6320306,-58.3585387,Boca,departamento,3,2,46,46,54000
22811,-34.5757788,-58.4072745,Palermo,departamento,6,4,213,193,565000
256027,-34.5923578703,-58.3770438079,Retiro,departamento,1,1,49,45,220000
113485,-34.6001484,-58.4187768,Almagro,departamento,4,3,81,70,189000
44050,-34.569945,-58.4506459,Belgrano,departamento,1,1,38,33,115000
385855,-34.576633,-58.484187,Villa Urquiza,departamento,3,2,69,60,186000
220611,-34.5656433,-58.4491457,Belgrano,departamento,2,1,60,52,187767
142465,-34.6092558,-58.477542,Villa General Mitre,departamento,3,2,60,56,110000
195463,-34.5941481,-58.4421306,Villa Crespo,departamento,1,1,36,32,77000
149182,-34.5981788,-58.414527,Palermo,departamento,1,1,61,57,118000
184138,-34.580186,-58.428451,Palermo,departamento,2,1,44,37,95851
314631,-34.6469969686,-58.3726596926,San Telmo,departamento,2,1,59,55,92000
166424,-34.63718,-58.441999,Parque Chacabuco,casa,3,3,237,153,199000
162365,-34.6142783,-58.400629,Balvanera,departamento,3,2,69,66,125000
292168,-34.5796585,-58.4461809,Colegiales,ph,4,3,247,108,370000
309976,-34.6258828,-58.4550845,Flores,departamento,3,2,80,80,125000
93144,-34.6032353,-58.4431392,Villa Crespo,departamento,1,1,77,66,57000
21013,-34.6263999,-58.432504,Caballito,departamento,4,3,130,120,415000
50781,-34.6216584,-58.3915589,Constitución,departamento,2,1,38,38,45000
123598,-34.6211886,-58.4553952,Caballito,departamento,3,2,86,70,249000
257898,-34.5921308,-58.4076639,Barrio Norte,departamento,3,2,98,98,275000
333971,-34.5673459,-58.4479833,Palermo,departamento,3,2,104,70,220000
287139,-34.5900775,-58.4136349,Palermo,departamento,4,3,112,112,295000
64525,-34.591769,-58.4093377,Barrio Norte,departamento,4,3,80,72,185000
456839,-34.6253298,-58.4088954,San Cristobal,ph,2,1,46,46,70000
268431,-34.599112252,-58.4971523245,Villa del Parque,departamento,3,2,57,53,135000
34497,-34.5530575,-58.4863861,Saavedra,ph,3,2,83,65,185000
319192,-34.5803424,-58.4521505,Colegiales,departamento,2,1,44,40,114000
343938,-34.5954623,-58.4038792,Barrio Norte,departamento,4,4,155,150,299000
94124,-34.5544521,-58.4712155,Nuñez,departamento,3,2,80,60,139000
360322,-34.6146927,-58.3818457,Monserrat,departamento,4,3,93,80,129990
398983,-34.6485057,-58.500443,Mataderos,departamento,2,1,48,41,99000
67566,-34.6194061,-58.4519993,Caballito,departamento,2,1,51,51,118900
243272,-34.5562788406,-58.4625067688,Belgrano,departamento,1,1,40,39,110000
221719,-34.614758,-58.414524,Almagro,ph,6,4,109,105,178000
238811,-34.6142038,-58.3952355,Once,ph,3,2,140,116,174000
278027,-34.5993002,-58.4343041,Villa Crespo,ph,2,1,75,62,135000
258229,-34.6116109,-58.5001262,Villa Devoto,departamento,2,1,46,42,95000
44236,-34.6083364,-58.3897725,San Nicolás,departamento,1,1,41,41,45000
5014,-34.5956023841,-58.3892134222,Recoleta,departamento,4,3,110,105,250000
157332,-34.6179712,-58.4523942,Caballito,departamento,3,2,70,70,150000
348021,-34.6083629,-58.5013749,Villa del Parque,casa,4,3,201,171,399000
270489,-34.6210873,-58.4553314,Caballito,departamento,3,2,78,68,179000
131636,-34.5879297,-58.3952607,Recoleta,departamento,4,3,146,146,289000
135364,-34.5810083,-58.4493283,Chacarita,departamento,2,1,52,46,169900
163974,-34.58252506122768,-58.425474744127335,Palermo,departamento,2,1,41,39,119000
412478,-34.633594,-58.509553,Versalles,departamento,2,1,50,40,96000
211172,-34.5849447,-58.399825,Recoleta,departamento,1,1,40,35,132000
377887,-34.5913512,-58.3905114,Recoleta,departamento,5,2,129,110,330000
355449,-34.5947479,-58.4295108,Palermo,departamento,2,1,46,39,88000
176181,-34.5659326,-58.4537776,Belgrano,departamento,2,1,34,34,85000
69423,-34.553319092,-58.4675612228,Nuñez,departamento,1,1,34,30,149500
254158,-34.6038297,-58.4304615,Almagro,departamento,3,2,72,55,95000
135947,-34.5851641,-58.4210092,Palermo,departamento,1,1,32,33,76700
314433,-34.566811,-58.431602,Palermo,departamento,3,2,77,70,219900
38321,-34.588566,-58.3899773,Recoleta,departamento,4,3,160,160,440000
238213,-34.574681,-58.4399746,Palermo,departamento,2,1,52,47,99000
257416,-34.6187609,-58.4455817,Caballito,departamento,2,1,55,55,179000
226383,-34.547206,-58.473324,Saavedra,departamento,3,2,61,53,204000
273681,-34.5659558,-58.4586659,Belgrano,departamento,4,3,93,80,167000
402049,-34.6115184,-58.4758316,Villa General Mitre,departamento,4,3,136,110,215000
93273,-34.6206412,-58.395055,San Cristobal,departamento,3,2,62,57,112000
97984,-34.5971430283,-58.3936406939,Recoleta,departamento,3,2,90,90,195000
24627,-34.6307441637,-58.371564963,San Telmo,departamento,4,3,116,109,242000
272335,-34.594942,-58.407866,Barrio Norte,departamento,2,1,40,40,89000
322631,-34.6290528,-58.3659054,Boca,departamento,1,1,34,32,43000
94816,-34.621638,-58.383043,Monserrat,departamento,1,1,77,66,34000
459328,-34.6006177,-58.420724,Almagro,departamento,3,2,72,60,168000
411410,-34.563383,-58.467019,Belgrano,departamento,1,1,35,31,98900
426265,-34.583308,-58.413131,Palermo,departamento,4,3,167,139,375000
306597,-34.6086821,-58.4394584,Caballito,departamento,4,3,94,85,225000
196512,-34.5545188,-58.4915986,Saavedra,departamento,4,3,79,79,179000
196232,-34.6003839,-58.4230153,Almagro,departamento,4,3,95,91,256500
30355,-34.611029,-58.3840227,Monserrat,departamento,1,1,77,66,34220
50930,-34.548045841853735,-58.46547258653095,Nuñez,departamento,3,2,75,75,290000
264204,-34.6151355,-58.3946378,Congreso,departamento,1,1,77,66,42000
117821,-34.5947189,-58.3933343,Recoleta,departamento,4,2,90,80,324000
452967,-34.6496819,-58.4913427,Mataderos,ph,3,2,60,52,75000
365532,-34.5733327356,-58.4216341688,Palermo,departamento,3,2,110,100,550000
220961,-34.5740359,-58.447151,Palermo,ph,3,2,80,80,149500
332708,-34.5879028,-58.3861782,Recoleta,departamento,3,2,81,70,250000
353077,-34.5934403,-58.4421862,Villa Crespo,departamento,2,1,50,45,135000
34409,-34.602239,-58.464225,Paternal,ph,4,3,121,74,179900
436718,-34.6103311201,-58.3627284914,Puerto Madero,departamento,3,2,110,100,470000
295555,-34.5739333,-58.4603084,Belgrano,departamento,3,1,71,60,287000
34605,-34.603277,-58.403505,Balvanera,departamento,3,2,92,90,149000
312031,-34.6506057,-58.4717667,Parque Avellaneda,casa,6,4,226,166,185000
334645,-34.6069457,-58.3892969,San Nicolás,departamento,1,1,77,66,69000
409860,-34.6387173,-58.4986118,Villa Luro,departamento,2,1,54,51,99500
117700,-34.5547457,-58.4527638,Belgrano,departamento,2,1,59,52,169000
445474,-34.6255421,-58.3711301,San Telmo,departamento,3,2,87,79,175000
136268,-34.6219044,-58.4450118,Caballito,departamento,3,2,90,88,158000
410061,-34.5688175,-58.4997804,Villa Urquiza,departamento,2,1,86,86,100000
169874,-34.6020984752,-58.4286815959,Almagro,departamento,2,1,58,53,125000
353232,-34.6318434,-58.4442235,Parque Chacabuco,departamento,3,2,73,63,169000
307725,-34.5960957,-58.378531,Retiro,departamento,3,2,90,90,220000
90116,-34.6274283,-58.3938849,San Cristobal,ph,3,2,52,46,65000
52076,-34.611829,-58.4222142,Almagro,departamento,2,1,48,48,89900
82697,-34.577955,-58.4309572,Palermo,ph,2,1,65,37,188000
306340,-34.5695551,-58.4625339,Belgrano,departamento,4,3,62,62,189000
135757,-34.6013525,-58.4010715,Once,departamento,1,1,77,66,48000
203318,-34.582678,-58.5030819,Villa Pueyrredón,ph,3,2,159,113,235000
391095,-34.6454035,-58.3812839,Barracas,departamento,1,1,40,35,85000
301129,-34.6211008,-58.4382779,Caballito,departamento,3,2,75,60,159000
377080,-34.5980636,-58.4917052,Villa del Parque,departamento,4,3,79,76,160000
9348,-34.6166228,-58.4167428,Almagro,departamento,2,1,41,36,69000
45407,-34.5755988,-58.4859723,Villa Urquiza,departamento,2,1,51,51,118000
49842,-34.5993148,-58.4318359,Villa Crespo,departamento,3,1,47,44,85000
363259,-34.5947209,-58.4442897,Villa Crespo,departamento,2,1,45,45,100000
145058,-34.5740359,-58.447151,Colegiales,ph,3,2,80,80,129900
325043,-34.6262242,-58.4466196,Caballito,ph,3,2,88,40,116000
403135,-34.5876945,-58.395893,Recoleta,departamento,4,3,146,120,259000
73737,-34.5787346,-58.4740778,Villa Urquiza,departamento,3,2,53,50,140000
227131,-34.580579,-58.4082626,Palermo,departamento,3,2,48,48,190000
322382,-34.5889455,-58.4935767,Villa Pueyrredón,casa,4,3,140,120,225000
257926,-34.5962704,-58.3999931,Barrio Norte,departamento,2,1,55,52,179000
363755,-34.6451771,-58.4663964,Parque Avellaneda,departamento,3,2,75,58,110000
272784,-34.5597506,-58.46217,Belgrano,departamento,2,1,55,52,147000
55361,-34.6096503575,-58.4003662582,Balvanera,departamento,1,1,37,34,108000
108925,-34.596417,-58.4043107,Barrio Norte,departamento,4,3,127,127,265000
85129,-34.6011618193,-58.4242043642,Almagro,departamento,2,1,31,32,70000
36909,-34.6134458,-58.4013098,Balvanera,departamento,3,2,55,52,90000
239767,-34.6243656,-58.4153369,Boedo,departamento,2,1,45,45,58000
377429,-34.58252506122768,-58.425474744127335,Palermo,departamento,2,1,63,55,385000
449043,-34.6246025,-58.4643141,Flores,departamento,4,3,108,100,269000
215654,-34.5936999,-58.429335,Villa Crespo,departamento,3,2,81,70,249000
377512,-34.5783131931,-58.433591157,Palermo,ph,3,2,60,50,130000
293801,-34.609775721,-58.5015535355,Villa Devoto,departamento,2,1,56,43,85000
162615,-34.5821257,-58.4671614,Villa Ortuzar,departamento,1,1,39,39,70000
180466,-34.6098498378,-58.376459946,Monserrat,departamento,2,1,36,36,70000
65366,-34.5601594,-58.4715658,Coghlan,departamento,1,1,44,34,125000
256993,-34.5889192,-58.3911615,Recoleta,departamento,2,1,77,66,110000
307869,-34.5606129,-58.4640169,Belgrano,departamento,1,1,42,38,151500
368598,-34.5734523596,-58.4218992372,Palermo,departamento,3,2,75,66,265000
115172,-34.6058618,-58.4576122,Caballito,ph,3,2,96,61,126000
17895,-34.5855729,-58.4503916,Chacarita,departamento,2,1,37,33,96510
14951,-34.5844555,-58.4064689,Palermo,departamento,2,1,46,39,125000
176858,-34.5816007,-58.4545668,Chacarita,ph,3,2,75,65,205000
22828,-34.5644611,-58.4373622,Palermo,departamento,4,3,144,144,350000
113786,-34.5659903158,-58.4573318827,Belgrano,departamento,2,1,57,52,160000
56133,-34.5814951,-58.4029288,Palermo,departamento,4,3,162,149,585000
142013,-34.5695334129,-58.4502387767,Belgrano,departamento,1,1,77,66,68000
48703,-34.6377256,-58.4173787,Boedo,ph,2,1,62,50,110000
398993,-34.6197109301,-58.3863258362,Monserrat,departamento,1,1,37,33,68000
62394,-34.5889875328,-58.4477018958,Villa Crespo,departamento,2,1,38,38,92000
72307,-34.5797264,-58.4293644,Palermo,departamento,2,1,51,47,140175
446872,-34.6152779,-58.4728247,Villa General Mitre,ph,3,2,64,56,89000
7749,-34.6180209,-58.4478856,Caballito,departamento,3,2,66,58,164900
258717,-34.5861155,-58.4946064,Villa Pueyrredón,ph,3,2,97,71,175000
454821,-34.6004969,-58.4349061,Villa Crespo,departamento,3,2,69,57,149000
154759,-34.627604,-58.489111,Floresta,departamento,3,2,55,50,87000
262012,-34.5633275,-58.4414837,Palermo,departamento,2,1,43,39,123000
312309,-34.576322,-58.4237785,Palermo,departamento,2,1,44,41,155000
414742,-34.6141359,-58.4172821,Almagro,departamento,2,1,52,47,105200
83813,-34.5806512,-58.4317927,Palermo,departamento,2,1,59,48,155000
428649,-34.6216696,-58.4426763,Caballito,departamento,4,3,170,126,249000
70163,-34.5486776,-58.4840488,Saavedra,departamento,2,1,37,37,70000
251413,-34.5765764,-58.4584459,Colegiales,departamento,3,2,53,50,139800
384542,-34.6149842,-58.3832312,Monserrat,departamento,1,1,33,33,67000
73387,-34.5949318,-58.4219281,Palermo,departamento,1,1,35,35,125000
428511,-34.6168039,-58.441418,Caballito,departamento,1,1,34,31,80000
38301,-34.5909404,-58.3869397,Recoleta,departamento,3,2,119,102,270000
109023,-34.575209,-58.484372,Villa Urquiza,departamento,1,1,41,32,129000
51856,-34.5697552,-58.4415898,Belgrano,departamento,4,3,128,122,570000
154532,-34.5980034,-58.4170641,Palermo,departamento,1,1,61,34,125000
208175,-34.5893336,-58.4097933,Palermo,departamento,1,1,77,66,67000
371566,-34.605684,-58.390788,San Nicolás,departamento,1,1,48,48,79000
436497,-34.6585311,-58.5121457,Mataderos,departamento,2,1,36,33,77000
82486,-34.6224197626318,-58.3999526173098,San Cristobal,departamento,1,1,77,66,33900
341516,-34.5770178442,-58.4056377411,Palermo,departamento,3,2,70,61,249000
126653,-34.5867571,-58.4004559,Recoleta,departamento,1,1,77,66,49000
134377,-34.5528859,-58.4704028,Belgrano,casa,3,2,68,62,298000
126048,-34.586984,-58.4111458,Palermo,departamento,2,1,40,38,79900
316645,-34.60231,-58.38811,Congreso,departamento,2,1,47,47,71382
25679,-34.6206051,-58.4593373,Flores,departamento,1,1,38,36,79200
49713,-34.5499812,-58.4830928,Saavedra,departamento,2,1,61,40,119000
181613,-34.6299327468,-58.4521901608,Flores,departamento,3,2,68,65,148500
439471,-34.5814964288,-58.4620070457,Villa Ortuzar,ph,5,4,185,160,199000
250968,-34.5824343,-58.466333,Villa Ortuzar,departamento,3,2,77,70,195000
285604,-34.6339992,-58.4155474,Boedo,departamento,3,2,108,68,171900
298201,-34.5718846,-58.4802375,Villa Urquiza,departamento,3,2,92,72,287000
260110,-34.6197204,-58.4621308,Flores,departamento,4,3,192,119,396000
341856,-34.6307921,-58.4649417,Caballito,departamento,4,3,165,137,290000
226234,-34.5785949,-58.4048747,Palermo,departamento,2,1,37,37,173000
418574,-34.587959,-58.442049,Palermo,ph,5,3,135,100,217500
406908,-34.569887,-58.4789896,Villa Urquiza,departamento,3,2,36,36,95000
187843,-34.6039245,-58.3834774,San Nicolás,departamento,1,1,77,66,60000
264913,-34.5691955,-58.4346622,Palermo,departamento,1,1,34,35,85000
248127,-34.58252506122768,-58.425474744127335,Palermo,departamento,2,1,67,65,309200
337611,-34.6081270946,-58.3898249864,Congreso,departamento,1,1,36,36,72500
297299,-34.5495125,-58.4728257,Nuñez,ph,3,2,56,50,143000
280342,-34.59846947667256,-58.44031156021076,Villa Crespo,departamento,1,1,33,30,79000
105123,-34.5907992,-58.4155398,Palermo,departamento,1,1,33,34,80000
76741,-34.5919776,-58.4050384,Recoleta,departamento,4,3,110,102,359900
141935,-34.58252506122768,-58.425474744127335,Palermo,departamento,2,1,85,80,250000
452289,-34.5985963,-58.3951347,Recoleta,departamento,4,3,98,97,219500
164379,-34.6018262,-58.4369967,Villa Crespo,departamento,3,2,56,54,103000
454674,-34.6047415,-58.3760242,San Nicolás,departamento,3,2,50,50,67850
306611,-34.618904,-58.432663,Caballito,departamento,2,1,44,41,109000
459619,-34.563581,-58.443296,Belgrano,departamento,4,3,201,150,579000
178780,-34.5501755536,-58.4689834,Nuñez,departamento,2,1,61,59,135000
51498,-34.6123963,-58.4860474,Villa del Parque,casa,4,3,135,117,229900
446815,-34.6002435,-58.5024785,Villa del Parque,departamento,2,2,64,55,145000
265385,-34.5949677,-58.3924974,Recoleta,departamento,3,2,41,41,90000
148960,-34.6348329,-58.4166455,Boedo,departamento,2,1,55,48,89900
303917,-34.6156048,-58.4135983,Almagro,departamento,3,2,55,55,109000
39644,-34.5948369109,-58.4025547873,Recoleta,departamento,4,3,120,110,270000
277606,-34.5733609,-58.4560837,Colegiales,departamento,3,2,70,56,135000
213923,-34.584817669,-58.382806778,Recoleta,departamento,3,2,103,97,250000
264435,-34.6110539,-58.3804538,Monserrat,departamento,2,1,51,51,105000
434267,-34.6138486,-58.4014887,Balvanera,departamento,3,3,99,83,149000
290826,-34.6187987,-58.4411246,Caballito,departamento,2,1,42,35,63000
50640,-34.5583203,-58.4435769,Belgrano,departamento,2,1,49,49,149000
246392,-34.6295088,-58.4672158,Flores,departamento,4,3,148,140,159900
280089,-34.6035933738,-58.4607775472,Paternal,departamento,1,1,33,33,85000
225156,-34.5857749,-58.465007,Villa Ortuzar,ph,3,2,132,93,149000
344777,-34.5493962,-58.4709904,Nuñez,departamento,3,2,68,68,159000
210172,-34.5500085,-58.4699944,Nuñez,departamento,3,2,69,67,215000
333379,-34.6159787,-58.4742454,Villa Santa Rita,departamento,1,1,41,37,59900
115533,-34.5690379,-58.475822,Villa Urquiza,departamento,3,2,62,60,162000
399028,-34.6174102,-58.3915373,Monserrat,departamento,2,1,37,35,65000
62499,-34.6283524,-58.4298975,Parque Chacabuco,departamento,1,1,43,36,145000
44252,-34.5928654,-58.4450406,Villa Crespo,departamento,1,1,34,35,59500
28683,-34.6203342,-58.422393,Boedo,departamento,3,2,132,94,205000
218762,-34.551626,-58.485684,Saavedra,ph,5,4,266,150,325000
396896,-34.6370941,-58.4197304,Boedo,departamento,3,2,65,65,115000
2510,-34.6321588,-58.3730234,Barracas,departamento,3,2,76,68,139900
110694,-34.5461486,-58.4701644,Nuñez,departamento,2,1,52,46,135000
123779,-34.5807188,-58.4652743,Villa Ortuzar,departamento,1,1,32,33,63000
137103,-34.5819099,-58.4493808,Palermo,departamento,2,1,54,50,142511
115075,-34.5892401,-58.3910319,Recoleta,departamento,5,3,218,110,435000
83583,-34.63098907,-58.4201889,Boedo,departamento,3,2,72,66,141102
225481,-34.6318621,-58.4579389,Flores,departamento,2,1,68,48,85000
29990,-34.6030485,-58.4130662,Almagro,departamento,2,1,45,40,63000
295562,-34.5739333,-58.4603084,Belgrano,departamento,1,1,40,34,142000
272136,-34.5564456,-58.4650291,Belgrano,departamento,3,2,75,68,199900
397311,-34.5963197,-58.378533,Retiro,departamento,2,1,37,37,69000
387352,-34.5795243255,-58.414027355,Palermo,departamento,5,3,150,150,499000
379807,-34.6100397,-58.4130098,Balvanera,departamento,3,2,57,54,124500
360446,-34.623093,-58.3983968,San Cristobal,departamento,4,4,103,103,140000
208140,-34.5609681,-58.4758459,Coghlan,departamento,2,1,63,55,180000
215528,-34.5909743,-58.3926618,Recoleta,departamento,5,4,168,164,389000
27543,-34.5781719,-58.4147287,Palermo,departamento,1,1,50,43,160000
306149,-34.5871828,-58.4263228,Palermo,departamento,3,2,69,60,98000
255856,-34.5444664,-58.4710322,Nuñez,departamento,1,1,33,34,69303
199430,-34.655716009432474,-58.50330133425651,Mataderos,departamento,2,1,99,49,92000
411657,-34.591842,-58.407135,Barrio Norte,departamento,1,1,55,49,199900
39436,-34.5794638,-58.4277985,Palermo,departamento,1,1,37,32,69900
80268,-34.6233758,-58.463336,Flores,departamento,1,1,38,34,83600
198074,-34.6389758,-58.4391986,Parque Chacabuco,casa,4,2,120,86,135000
424121,-34.6216664,-58.4238198,Boedo,departamento,3,2,77,70,195000
